unknown,postcode,city,house_number
9507660909.0,5591 PT,HARDENBERG,15
11558671105.0,3723 JE,UTRECHT,215
11372612365.0,3583 HB,DELFT,504
8637679434.0,9408 EA,'S-GRAVENHAGE,39
13350678104.0,3312 AE,HEESCH,42
13530679890.0,3263 AJ,MONTFOORT,74
9969680971.0,2353 EN,KUDELSTAART,115
12065625445.0,3066 XB,HAARLEM,73
8265673183.0,3042 BL,UTRECHT,359
10168664716.0,4826 LL,BUSSUM,16
8011541184.0,1058 JX,STOLWIJK,131
10497627356.0,1705 TV,AMSTERDAM,43
8544680843.0,5247 LN,CAPELLE AAN DEN IJSSEL,399
10366675764.0,1083 HM,DIEMEN,36
11309627749.0,5211 GX,GRONINGEN,69
9030680482.0,4818 TV,VAALS,9
10292667168.0,1121 LL,BREDA,96
11647666990.0,3015 EG,VINKEVEEN,224
9009664486.0,1097 BB,UTRECHT,165
8382665953.0,4817 JC,EINDHOVEN,103
11949664208.0,1391 VJ,UTRECHT,343
13338668174.0,1391 BB,LELYSTAD,33
10588680480.0,1072 LA,AMSTERDAM,281
8296681071.0,4941 JS,HAARLEM,23
9825628111.0,2274 JB,NIEUWEGEIN,14
12331680498.0,2182 PD,MAASTRICHT,196
8140674909.0,6713 LT,WIJK BIJ DUURSTEDE,18
11690678038.0,1087 KB,AMSTERDAM,76
8860674080.0,5025 EW,UTRECHT,35
8107660419.0,2981 BK,DORDRECHT,7
11515612164.0,1075 RP,AMSTERDAM,151
13201628280.0,2526 KA,ROTTERDAM,54
12892674304.0,2517 BZ,NIEUWERKERK AAN DEN IJSSEL,12
9503674866.0,1328 ST,AMSTERDAM,3
8885622975.0,1053 WE,DIEPENVEEN,47
9514666666.0,1012 HZ,PURMEREND,32
12937680878.0,3011 KB,ROTTERDAM,9
11230679251.0,2274 HV,BARENDRECHT,25
10054678839.0,1443 BJ,NIEUWEGEIN,247
13053679883.0,3704 ND,AMSTERDAM,14
11582670099.0,3035 EP,BUSSUM,13
13578674271.0,2771 PC,UTRECHT,40
10901680827.0,3512 PG,ROTTERDAM,27
10306679442.0,4812 XT,VLEUTEN,64
11450679023.0,9712 LK,BILTHOVEN,152
10913680016.0,1363 BB,ROTTERDAM,13
11748678225.0,2525 SZ,SASSENHEIM,467
12863622500.0,1065 JT,VOLENDAM,81
10092665325.0,2614 LL,NAARDEN,185
9480666231.0,2541 GD,ROTTERDAM,9
10625678007.0,3514 GJ,AMSTERDAM,227
12145663701.0,5504 MD,AMSTERDAM,24
10967669922.0,2551 EN,ARKEL,21
11695675318.0,1181 PG,UTRECHT,9
8536680937.0,5508 TD,LEIDEN,19
11137675333.0,1314 NG,RIJSBERGEN,35
10827674720.0,3573 PJ,'S-GRAVENHAGE,28
9136678901.0,7478 RX,AMSTERDAM,69
12150663883.0,1057 BC,HOUTEN,493
12638680859.0,1061 TJ,HEEMSTEDE,219
11807624745.0,1421 KM,ROTTERDAM,9
13393676755.0,1401 TD,AMSTERDAM,51
10328621949.0,2993 RM,HUIZEN,10
11405677690.0,1053 NN,AMERSFOORT,47
13052679642.0,1031 KC,ZOETERMEER,13
8898680810.0,1019 MN,ROTTERDAM,9
11036628187.0,4854 PC,HAARLEM,17
12323679550.0,3067 LD,TILBURG,40
11706679355.0,2548 DB,'S-GRAVENHAGE,14
11409680205.0,4711 CS,EINDHOVEN,34
12451614466.0,1017 JK,AMSTERDAM,27
9312660477.0,2548 EJ,ZWAAG,24
8964680954.0,3071 BB,NIEUW VENNEP,15
12711651287.0,1054 TZ,SON,171
8541679683.0,1183 WT,ALMERE,76
9267666510.0,1077 ZN,BADHOEVEDORP,39
12334680815.0,3043 LG,ROSMALEN,53
11890671923.0,3011 BT,ROTTERDAM,6
9138668255.0,1411 JP,WOERDEN,22
12505611464.0,2811 RD,ZUID OOST BEEMSTER,2
10691672039.0,1078 XK,ROTTERDAM,282
9429680426.0,3607 JP,GOUDA,25
10283670124.0,1057 SC,STERKSEL,10
10739664640.0,2525 GT,UTRECHT,11
8525678657.0,1087 MD,KRIMPEN AAN DEN IJSSEL,294
10344664992.0,3452 RK,AMSTERDAM,15
10834675654.0,5216 EE,SINT WILLEBRORD,66
12454354260.0,3034 SM,ROTTERDAM,25
13179672219.0,3011 WD,WAALWIJK,4
8172675638.0,1507 EM,ROTTERDAM,24
9031641441.0,2552 JG,'S-HERTOGENBOSCH,28
11072680988.0,1057 ET,ROTTERDAM,37
9168628149.0,3544 MT,VOERENDAAL,157
9237666917.0,2991 WR,UTRECHT,25
9214668945.0,5052 VA,UITGEEST,347
12541680976.0,1054 WB,ROTTERDAM,4
11698681086.0,3281 LJ,LEIDEN,40
9653676359.0,2274 LD,UTRECHT,14
10927439096.0,1948 BL,UTRECHT,100
9789677686.0,2526 AJ,ALMERE,52
9962669362.0,5213 ST,AMSTELVEEN,3
8298668051.0,5664 PC,ALMERE,73
11039672652.0,6846 EL,BILTHOVEN,31
9071628180.0,8091 HR,AMSTERDAM,306
10538677289.0,1834 KB,HEEMSKERK,25
11933666113.0,6581 PC,AMSTERDAM,4
9377662706.0,4882 NK,AMSTERDAM,198
11177679930.0,7311 ND,'S-GRAVENHAGE,98
12631673135.0,3011 GB,ROTTERDAM,50
11569678337.0,5041 AN,TER AAR,11
10250679753.0,1511 KN,ROTTERDAM,182
12792680469.0,1447 PL,BERKEL EN RODENRIJS,127
9704568171.0,1053 LR,AMSTELVEEN,20
11990677308.0,2011 BB,DE MEERN,4
9376650053.0,8325 AH,BARENDRECHT,9
9165679984.0,7623 HK,ROTTERDAM,52
8325672598.0,3023 JM,AMSTERDAM,42
10028675736.0,2251 LC,MIJNSHEERENLAND,41
13417677997.0,3769 XW,ROTTERDAM,5
13183664775.0,3621 VA,CAPELLE AAN DEN IJSEL,48
9216676247.0,5481 BL,NOOTDORP,69
13556621651.0,1079 ZW,VUGHT,14
12234668728.0,6833 LK,ROTTERDAM,23
13589679910.0,3011 ET,UTRECHT,100
9812617974.0,2805 VX,'S-GRAVENHAGE,139
12698675886.0,2761 LL,AMSTERDAM,183
11711667375.0,1053 RH,ROZENBURG,126
10700680014.0,2914 PA,GRONINGEN,18
8771679223.0,3073 PL,AMSTERDAM,96
10784678237.0,6531 CT,UTRECHT,43
8594664788.0,1423 ES,MIJNSHEERENLAND,5
11537678218.0,5316 NG,AMSTELVEEN,2
9636664823.0,3342 CH,DIEPENHEIM,13
9454671737.0,4102 NV,ODIJK,43
13193668657.0,1066 HC,AMSTERDAM,46
8837675667.0,7773 CH,WORMERVEER,608
8100679707.0,3319 XG,AMSTERDAM,114
9917671460.0,1074 HT,MAARSSEN,54
12747618726.0,1076 CA,AMSTERDAM,5
13378675837.0,1091 ER,ROTTERDAM,54
8645666550.0,3063 HD,AMSTELVEEN,17
8508681050.0,2361 GH,ALMERE,337
11116674339.0,1078 TE,ALMERE,44
10458677290.0,2543 CV,HILVERSUM,40
10230681046.0,3314 WX,'S-GRAVENHAGE,29
12843642216.0,3532 ET,HILLEGOM,9
9288661372.0,2904 LK,AMSTERDAM,22
10148661048.0,3453 KL,ASSENDELFT,1
13567679889.0,4701 GT,HAARLEM,14
11423680618.0,2628 XZ,SOEST,68
10490678355.0,3063 JE,HOOFDDORP,30
13289667975.0,3526 HV,NEDERWEERT,32
11022680792.0,3031 AC,ROTTERDAM,33
10994669350.0,3054 RZ,GORINCHEM,14
8303680032.0,1443 CZ,LAREN,25
11408679737.0,1423 CS,AMSTERDAM,241
10298640122.0,1647 BA,EGCHEL,29
9967676975.0,3991 DT,HELLEVOETSLUIS,370
11153661682.0,1191 TA,SPIJKENISSE,210
12328665871.0,1015 HM,CAPELLE AAN DEN IJSSEL,679
12759666156.0,1017 TP,DEVENTER,327
9594629629.0,2377 DH,AMSTERDAM,1
8804671427.0,2593 HM,GRONINGEN,40
11833627007.0,3931 WC,AMSTERDAM,33
11237675816.0,1399 GK,AMERSFOORT,13
10098642372.0,8302 GT,AMSTERDAM,146
9100672348.0,3201 EJ,BREDA,24
11773671801.0,3731 EC,AMSTERDAM,28
9077680638.0,1432 PK,BENNEBROEK,32
12445669589.0,1693 JA,AMSTERDAM,18
12956641922.0,2632 AA,BREDA,157
8781680613.0,2013 HD,SOEST,26
9060629795.0,1052 RW,AMSTERDAM,3
11206680855.0,3602 PH,ROTTERDAM,7
11198673395.0,3381 DC,BARENDRECHT,87
9261618947.0,9752 JE,EINDHOVEN,18
9438680098.0,4691 DH,AMSTERDAM,63
8518663377.0,1693 AK,TILBURG,409
12587669010.0,1422 CL,MIERLO,31
12985629444.0,7207 JB,AMSTERDAM,7
13491679823.0,5231 HJ,ZWOLLE,7
11041611951.0,3435 VH,UTRECHT,64
9448680161.0,3191 GA,CUIJK,309
9515671668.0,2926 RH,WOERDEN,152
12896674795.0,1053 HA,VLAARDINGEN,165
10505680840.0,3824 JV,UTRECHT,20
12413676890.0,1181 PM,VOORSCHOTEN,16
12659670988.0,1071 RG,STELLENDAM,22
11073616371.0,1072 LL,HOUTEN,86
8206669156.0,2412 AE,ROTTERDAM,21
9334664529.0,1097 HX,BREDA,52
9898669599.0,4941 RB,AMSTERDAM,226
12385679869.0,8245 EN,BRUINISSE,17
9563665084.0,1448 BP,SITTARD,1
12763674700.0,1051 VR,AMSTERDAM,302
13371676441.0,1055 KL,'S-GRAVENZANDE,33
10309640262.0,2371 CV,BAARN,98
12021618969.0,1066 AZ,DUIVENDRECHT,14
8654598062.0,3039 XR,EINDHOVEN,224
13469679694.0,8021 AK,TILBURG,32
9731669780.0,1521 CV,AMSTERDAM,16
9091680399.0,1141 KB,GRONINGEN,48
9246640254.0,8012 EH,AMSTERDAM,30
12701670914.0,1747 TN,HEEZE,28
11358641650.0,6325 EA,OOTMARSUM,12
8556262080.0,3453 RN,ROTTERDAM,24
10766676124.0,1336 KH,BREDA,48
11442650415.0,1444 HC,DORST,36
13498673926.0,1503 WN,ROTTERDAM,5
8070679993.0,6132 CP,DEN HOORN,23
8755679328.0,3527 JG,TILBURG,4
11118680488.0,1102 MZ,DRONTEN,44
8861675220.0,5262 AM,ROTTERDAM,6
11966666782.0,3065 WB,LANDGRAAF,55
10795669854.0,1076 VZ,HILVERSUM,162
10136672962.0,3176 TE,OUDORP,15
9540678342.0,3333 VL,AMSTERDAM,29
8115673107.0,2331 KP,AMSTERDAM,20
9618679370.0,3723 DC,NIJMEGEN,43
10789672540.0,3992 BL,ROTTERDAM,2
10134669965.0,1183 AE,DIEMEN,26
10513673902.0,4891 PM,WADDINXVEEN,2
8486676641.0,1075 SZ,ALMERE-HAVEN,25
10210671758.0,3572 XA,WORMERVEER,7
13272666914.0,3131 SG,NIEUWERKERK A/D IJSSEL,36
10605679319.0,3523 VS,ZAANDAM,92
12996667253.0,8382 CE,ROTTERDAM,23
8156641688.0,2994 EE,UTRECHT,10
12455305278.0,3021 WJ,HOUTEN,21
10167680916.0,1078 MH,THOLEN,207
13126664189.0,2313 JC,'S-GRAVENHAGE,57
12268675224.0,1098 EK,BODEGRAVEN,42
12506641411.0,2403 HD,UTRECHT,853
10978677730.0,1102 LA,HAARLEM,31
8628676541.0,3069 BM,AMSTERDAM,186
13303660859.0,1094 CL,'S-GRAVENHAGE,10
11261673747.0,2595 TJ,IJMUIDEN,16
8772680060.0,5233 BB,VIJFHUIZEN,58
8551670534.0,1059 AV,HAREN,134
11452680699.0,2019 XT,AMSTERDAM,155
9019678056.0,72LL ,SASSENHEIM,224
10180675624.0,2922 CS,EINDHOVEN,37
11745650351.0,3055 NP,AMSTERDAM,183
9702611340.0,2243 AT,VALKENSWAARD,1
9442678434.0,2994 EC,ROTTERDAM,34
11158679682.0,1060 TW,BILTHOVEN,30
12725665880.0,7275 AH,LOOSDRECHT,42
8735677897.0,2718 KA,BREDA,52
10830670661.0,3252 LB,LEIDEN,42
9160627912.0,3521 DC,HENDRIK IDO AMBACHT,101
8520672650.0,1019 LM,KATWIJK AAN ZEE,18
13098679957.0,1103 KG,BOSKOOP,59
8073678348.0,1363 KH,'S-GRAVENHAGE,14
13368665274.0,3526 JS,ZWIJNDRECHT,28
10544626953.0,3077 PL,AMSTERDAM,6
10897677531.0,8331 BL,MAASSLUIS,12
10336673189.0,4731 ET,UTRECHT,35
11004664016.0,1231 LS,AMSTERDAM,14
8948670398.0,3065 NJ,LEKKERKERK,18
12245674894.0,3511 KB,'S-GRAVENHAGE,22
9899672820.0,2903 XH,AMSTERDAM,247
11303677839.0,1098 TJ,LEUSDEN,43
10845680494.0,5038 EN,AMSTERDAM,23
9747674547.0,3071 PK,RHOON,487
8741675912.0,5038 SL,WASSENAAR,84
11729662093.0,3583 VP,REUSEL,44
11965662735.0,3155 PB,MEERSSEN,39
11561664675.0,3581 LC,HELMOND,42
10973679385.0,9725 GS,MIDDELIE,42
10530661316.0,2241 JZ,HAARLEM,9
10320673533.0,1185 BH,OOSTZAAN,11
9223671768.0,4241 EC,UTRECHT,9
12869615750.0,3061 JV,NAARDEN,508
10829679954.0,1052 TD,MIERLO,40
9162650251.0,1251 AL,ENSCHEDE,6
8994670251.0,1017 XS,HEEMSTEDE,227
11426679916.0,2135 SH,KROMMENIE,47
8839623359.0,9356 VD,UTRECHT,387
9923679438.0,3514 EC,ZEVENBERGEN,15
11928680388.0,1567 GE,RIDDERKERK,45
12805679970.0,3626 AL,HEERLEN,18
10302679532.0,1185 GP,HOOFDDORP,150
8927673086.0,3039 TA,EDE,35
10928651261.0,1018 PX,OISTERWIJK,111
9017678120.0,5041 JJ,ROTTERDAM,243
9925651990.0,3328 AW,DORDRECHT,21
9295676403.0,3607 CJ,ROTTERDAM,6
12715667920.0,3828 GJ,WIJNANDSRADE,249
10705679607.0,6114 JK,WADDINXVEEN,24
12404678042.0,5632 LK,SCHAIJK,39
9037678017.0,2565 JJ,AMSTERDAM,472
12226671807.0,1055 WN,APELDOORN,58
12665668878.0,3452 JE,DELFT,9
8575642345.0,3451 WD,'S-GRAVENHAGE,23
13412641558.0,6533 PD,AMSTERDAM,111
12793680744.0,2106 AX,RHOON,44
12983668720.0,1013 BH,AMSTERDAM,5
9715673885.0,2515 RH,WIUWERT,27
13043671333.0,1059 AX,'S-HERTOGENBOSCH,32
11344661807.0,1814 LT,'S-GRAVENHAGE,31
13287680921.0,1017 XV,AMSTERDAM,235
12864673537.0,1024 GS,ROTTERDAM,3
12654679579.0,2907 AD,ROOSENDAAL,286
11985679648.0,4481 DT,AMSTERDAM,68
13285679986.0,5665 SB,ALKMAAR,172
9192676506.0,3067 TR,AMSTERDAM,36
13218621143.0,2181 DW,UTRECHT,20
10055679224.0,1054 KJ,AMSTERDAM,160
8229669478.0,2743 LT,VOLENDAM,112
9036677024.0,3523 SZ,DRIEBERGEN,61
11622680820.0,1106 ZL,ENTER,6
12214676844.0,2518 CH,'S-GRAVENHAGE,140
11114677856.0,2551 XM,ZOETERMEER,82
8386650923.0,2513 TD,ROTTERDAM,195
8744678339.0,1544 LH,GRONINGEN,22
8782680778.0,1312 EG,TILBURG,42
10519675760.0,7543 GV,VLEUTEN,5
11238675959.0,1326 RP,PURMEREND,23
10869677127.0,1075 RD,AMSTERDAM,3
8452672887.0,2907 MH,UTRECHT,272
9338676881.0,2924 BM,HOOGVLIET,18
11333676177.0,6029 PP,HEEMSTEDE,11
10354679152.0,2012 EP,BREDA,119
12851668425.0,3451 PZ,ROTTERDAM,125
11943680693.0,2015 JT,UTRECHT,24
12684627195.0,1721 EA,AMSTERDAM,252
11451671379.0,3251 PC,AMSTERDAM,171
13168662562.0,1447 AT,AMSTERDAM,3
12993676917.0,3452 DT,LIPPENHUIZEN,157
8273680422.0,3961 DE,'S-GRAVENHAGE,2
12071641172.0,1069 PK,AMSTERDAM,61
9749676156.0,2033 NC,ZANDVOORT,801
12941668049.0,6227 AA,AMSTERDAM,222
12175674419.0,1187 PH,ARNHEM,15
10923680833.0,1078 XR,BREDA,53
11131623423.0,5622 BE,'S-GRAVENHAGE,16
8082680519.0,1066 NS,'S-GRAVENHAGE,16
9203667172.0,1074 BK,AMSTERDAM,36
10634662347.0,6613 AB,AMSTERDAM,69
13062678060.0,1098 XB,DORDRECHT,535
10990672401.0,1015 WT,HAARLEM,12
8611680956.0,5554 JL,HAARLEM,22
9285641353.0,8102 ND,METEREN,748
10508680841.0,1075 PT,HAARLEM,62
12392671703.0,3079 EG,LELYSTAD,107
10084679516.0,3863 AZ,'S-GRAVENDEEL,4
8275668243.0,3038 RB,HAARLEM,42
12685668308.0,3581 PN,AMSTERDAM,6
8534677225.0,3081 LZ,DELFT,20
13050678490.0,1079 TB,NIEUWVEEN,33
13419240036.0,1072 ND,AMSTERDAM,529
10982672047.0,2134 DM,ALMERE,12
9725674363.0,3991 DC,AMSTERDAM,57
10696668686.0,3066 TC,HOORN,153
11882666057.0,1012 EN,AMSTERDAM,26
12086677487.0,1062 EE,ROTTERDAM,190
11227651632.0,3446 JE,UITGEEST,129
9714640501.0,5021 SE,MAASTRICHT,11
10701675709.0,7447 GG,HAARLEM,113
8524673851.0,2993 BE,DE KWAKEL,164
11562669121.0,6718 HN,AMSTERDAM,212
12026668430.0,3813 DZ,APELDOORN,135
8829677147.0,3067 EZ,UTRECHT,13
10780674441.0,1098 CC,ROTTERDAM,12
11346680359.0,3411 ZC,NEDERWEERT,12
9644673911.0,3068 BE,ZUNDERT,88
12629669236.0,1068 ZW,ROTTERDAM,72
8212675216.0,4761 CW,ALMERE,37
8665663103.0,4826 LB,GELDROP,2
10370673999.0,3515 VM,'S-GRAVENHAGE,11
11612665309.0,2141 MA,WILNIS,18
8739674610.0,1055 NS,'S-GRAVENHAGE,47
11879677866.0,3572 KN,EINDHOVEN,739
13396674737.0,3582 TB,ROTTERDAM,18
10902642145.0,3991 DR,UTRECHT,28
9936670974.0,1066 TX,YERSEKE,95
13606679966.0,3011 KP,UTRECHT,39
13584679253.0,2406 GS,DORDRECHT,231
10820611362.0,1358 EK,AMSTERDAM,159
13526674406.0,1083 AN,ROTTERDAM,176
13164641759.0,3543 EH,LEIDEN,22
8977663115.0,3553 GC,HEEMSKERK,27
11013676437.0,1053 GH,HOORN,5
10641680992.0,1075 TE,AMSTERDAM,55
12988651409.0,2729 PK,DELFT,21
10305640084.0,1075 GC,HAARLEM,1
10815669974.0,4695 RA,AMSTELVEEN,58
12509672412.0,1018 LX,AMSTERDAM,15
8629679882.0,3582 VA,'S-GRAVENHAGE,173
10971665684.0,1103 GV,GOUDA,278
11299629577.0,1363 WE,VIJFHUIZEN,137
11642680811.0,6374 NS,ROTTERDAM,8
8856611184.0,1057 EP,BREDA,128
13541679829.0,3531 XS,HEEMSKERK,1
13172677092.0,3641 XA,TILBURG,78
9836674655.0,2914 BJ,AMSTERDAM,25
12676677674.0,3065 NM,ROTTERDAM,38
10960665774.0,3074 JE,UTRECHT,8
11672679515.0,3994 TM,AMSTERDAM,40
13279673818.0,1363 TD,ZWOLLE,57
9299680173.0,3992 NV,APELDOORN,151
9305665201.0,8261 BX,VOORBURG,28
8343665112.0,3233 LN,MAARSSEN,23
12462680483.0,1013 HD,UTRECHT,13
12986660816.0,3701 GR,ROTTERDAM,35
11201672525.0,3034 SM,MELICK,9
8831680578.0,3994 KT,ROTTERDAM,33
12444669589.0,2151 LC,LEUSDEN,40
11806627926.0,1082 HS,AMSTELVEEN,11
9871673082.0,1053 TS,OOSTERBEEK,32
13593679701.0,5042 ZL,AMSTERDAM,33
10143626132.0,2931 SB,HILVERSUM,1
11703679137.0,1055 VC,HAARLEM,13
8682628428.0,4814 TH,HAARLEM,123
12648671028.0,1447 GZ,ARNHEM,42
13184676439.0,2101 BJ,MAARSSEN,53
12563674040.0,1017 RX,VIANEN,49
13461679818.0,1091 ER,GRONINGEN,132
10787665998.0,3512 PA,'S-GRAVENHAGE,244
9945680850.0,1060 TD,UITHOORN,66
10345671979.0,1121 RM,SINT OEDENRODE,205
12696676337.0,3065 HC,AMERSFOORT,30
8211676789.0,5025 KX,OOSTZAAN,516
13072674068.0,1505 CV,URK,40
8513672915.0,3818 KX,ROTTERDAM,17
11801625949.0,1058 HS,AMSTERDAM,724
9201663887.0,7021 JR,HUISSEN,133
12185665347.0,3991 SP,'S-GRAVENHAGE,651
12320679998.0,3067 PP,ROTTERDAM,27
10158671474.0,1063 GN,EINDHOVEN,22
8796674327.0,5021 TS,AMSTERDAM,62
9090679880.0,1502 XC,'S-GRAVENHAGE,368
12303664817.0,3062 WJ,EINDHOVEN,112
12987651409.0,5051 VE,AMSTERDAM,80
9047629853.0,1036 KM,'S-GRAVENHAGE,8
8811664913.0,1509 HR,HELLEVOETSLUIS,110
9605675791.0,2282 JK,ROTTERDAM,14
13171611500.0,1097 ZE,GRONINGEN,23
9157628006.0,3119 VE,AMSTERDAM,128
9323669110.0,3984 PE,PURMEREND,4
12400667015.0,1181 CP,AMSTELVEEN,21
8507680596.0,2805 KB,RIJSWIJK,9
11362624385.0,1067 MX,UTRECHT,9
8522650625.0,2661 RX,ROTTERDAM,10
9809667478.0,3171 DB,OUDERKERK AAN DE AMSTEL,115
12751665755.0,3224 CL,SPIJKENISSE,116
9757680035.0,5142 CC,CASTRICUM,802
10081678393.0,1061 ME,NOORDWIJK,42
12865674796.0,1628 AP,AMSTERDAM,3
10221674045.0,2181 LP,ALPHEN AAN DEN RIJN,36
10235668382.0,4361 DE,ROTTERDAM,18
10998680405.0,2251 GK,AMSTERDAM,117
13032679143.0,3956 EG,ROTTERDAM,1
9673672514.0,2134 VV,SON,122
8002612682.0,3845 HN,LELYSTAD,45
8766677584.0,1082 HM,GOUDA,36
9352642081.0,9269 VT,NIEUWERKERK A/D IJSSEL,307
12682676871.0,1096 GG,ROTTERDAM,203
11162627627.0,1098 SE,FREDERIKSOORD,53
8813668360.0,2492 JS,AMSTERDAM,131
9541678435.0,1083 AP,SOEST,53
12395679211.0,2993 PA,ZOETERMEER,12
13544679992.0,8043 LN,GAASTMEER,53
9257678288.0,1017 KK,DUIZEL,136
10657623313.0,7555 EX,'S-GRAVENHAGE,11
8085680782.0,1382 DK,AMSTERDAM,641
12081679839.0,5038 VE,ROTTERDAM,12
8747679533.0,1761 VA,HEEMSTEDE,192
10364670747.0,3082 ZA,EINDHOVEN,176
8305680327.0,3071 NG,ROTTERDAM,35
9000679430.0,3162 WE,AMSTERDAM,4
9110677199.0,5037 DN,'S-GRAVENHAGE,207
10166675915.0,3522 GR,HAARLEM,4
13432669044.0,2023 XR,CAPELLE AAN DEN IJSSEL,85
8233678206.0,3552 ER,EDE,15
9367621958.0,5223 MC,GRONINGEN,17
11481672846.0,3077 BV,ROTTERDAM,17
11817662750.0,1131 DC,AMSTERDAM,38
9102675938.0,1506 TC,ZOETERMEER,522
8292673394.0,3038 CG,AMSTELVEEN,56
12111680289.0,2274 GJ,GROESSEN,79
13281680338.0,4835 BM,ALMERE,1
9679680928.0,2353 MR,AMSTERDAM,7
11441650671.0,3531 JB,BERKEL EN RODENRIJS,16
8311676712.0,3063 HD,BEVERWIJK,42
10620669860.0,2134 ME,AMSTERDAM,11
8480676642.0,5629 GE,LISSE,119
9717681073.0,6923 AM,GRONINGEN,1
10413663914.0,1031 EK,UTRECHT,30
10124664419.0,2742 KD,AMSTERDAM,316
12003680980.0,2153 EC,DORDRECHT,92
10297681070.0,3814 TN,LEIDEN,193
10476670856.0,3011 RH,ZETTEN,136
12340680697.0,4811 AC,ALKMAAR,72
12379664633.0,4841 NH,AMSTERDAM,129
12035672914.0,5105 ND,ALKMAAR,8
11084650877.0,2511 GL,AMSTERDAM,6
8058679600.0,3604 AV,ALKMAAR,23
10566680237.0,2912 NG,LEEUWARDEN,29
8758679767.0,1721 GX,AMSTERDAM,269
8639666692.0,6861 CB,LIPPENHUIZEN,97
13304660859.0,3191 DE,AMSTERDAM,238
9912667796.0,5509 MV,HEEZE,38
11053641288.0,3192 GG,WIJK BIJ DUURSTEDE,225
11546669813.0,2911 GB,AMSTELVEEN,40
10606680276.0,1019 HC,ALMERE,1
8854674945.0,4851 CE,AMSTERDAM,1
12767669790.0,1325 GP,KLOETINGE,6
9106681065.0,8471 LC,EEMDIJK,35
10645680594.0,5052 BX,VLAARDINGEN,11
12262679776.0,1056 ED,TERBLIJT,6
10353662518.0,3352 VB,HEILOO,44
10003679470.0,1079 DA,AMSTERDAM,116
13242674520.0,2012 CS,CAPELLE AAN DEN IJSSEL,4
13199650874.0,2631 ME,AMSTERDAM,204
10137651411.0,1742 GD,HERTEN,10
13403679768.0,1058 GP,PIJNACKER,128
8189680786.0,2511 EE,'S-HERTOGENBOSCH,158
8294679433.0,3642 ZR,BREDA,391
13482676306.0,8161 NB,VEENENDAAL,79
10067679662.0,3991 RH,KOEKANGE,20
9813628159.0,1024 HN,LOENEN AAN DE VECHT,332
8974642227.0,1141 ZN,AMSTERDAM,319
9185679747.0,7104 AR,ROTTERDAM,522
12418669680.0,2133 MJ,LEIDEN,37
11856669149.0,8011 XL,AMSTERDAM,20
10388642123.0,9713 WD,ZAANDIJK,4
10558670307.0,3311 BX,MONNICKENDAM,264
8773680082.0,3035 VC,AMSTERDAM,65
10888667358.0,8254 KT,HOLTEN,22
8036678214.0,1011 EE,BREDA,56
10069680204.0,3074 EH,ROTTERDAM,2
10935383082.0,3363 LB,DIEMEN,21
13191662338.0,1073 SW,HAARLEM,14
9861642612.0,8043 CR,DELFT,29
9545680304.0,1724 XM,UTRECHT,70
11268680302.0,1616 LA,WOERDEN,7
11753650468.0,1131 GW,ALKMAAR,15
12539627855.0,2771 MV,UTRECHT,1125
10963676127.0,1055 AT,UTRECHT,10
8579664437.0,1141 KP,VIANEN,29
12372668775.0,2583 WH,ROTTERDAM,17
12117678362.0,3512 PE,AMSTERDAM,11
12823680440.0,1412 JN,SCHIEDAM,19
9974672124.0,1058 KM,ROTTERDAM,11
11709680993.0,7312 KZ,ROTTERDAM,1
13159679560.0,9721 LB,ROTTERDAM,90
9392673431.0,1132 CM,BREDA,6
8130678194.0,5152 HM,ROTTERDAM,5
8124663856.0,3207 BB,NIEUWEGEIN,95
10378678080.0,1241 HX,AMSTERDAM,100
11824679837.0,1053 GS,ALKMAAR,47
11688678055.0,1181 SR,ROTTERDAM,31
8175676115.0,3067 NA,ZAANDAM,5
12105668047.0,1098 CC,AMSTERDAM,72
11250676778.0,1106 ZS,SOEST,72
12018679450.0,7411 BP,ROTTERDAM,89
8476680043.0,1054 BJ,BREUKELEN,2
10966678507.0,3032 BJ,BREUKELEN,30
8087666269.0,1901 EA,WOERDEN,58
12558623818.0,7603 MC,HOOFDDORP,29
8276668243.0,1132 TJ,AMSTERDAM,124
11572668459.0,7339 HW,ROTTERDAM,38
10263622329.0,1511 DC,ROTTERDAM,129
11392678762.0,1511 KA,GOES,52
10532666659.0,8252 CV,AMSTERDAM,218
11945626399.0,1092 TX,NIJMEGEN,74
13443670017.0,3738 VE,ROTTERDAM,23
10489678538.0,1067 HM,ROTTERDAM,157
9631666439.0,2721 LG,AMSTERDAM,72
10581677083.0,2253 AH,ROTTERDAM,241
9412679606.0,1057 VM,BUCHTEN,9
11254641000.0,2611 CN,'S-GRAVENHAGE,15
8110669811.0,2909 SB,'S-GRAVENHAGE,113
12943677186.0,1011 JZ,BREDA,13
11637671282.0,1443 EJ,ZEIST,151
10299640122.0,1015 KS,BEVERWIJK,189
9296677095.0,2321 SH,NIEUWEGEIN,19
9279680509.0,1507 KW,ELST,299
12286668424.0,5045 JV,AMSTELVEEN,165
11310666799.0,3743 JA,AMSTERDAM,103
13099623874.0,7051 CD,SCHIEDAM,56
10526680919.0,3515 XV,AMSTERDAM,116
12499664959.0,1077 AK,GOIRLE,122
9004670442.0,1072 ND,AMSTERDAM,30
13322676794.0,2024 DB,VOORBURG,35
8094663689.0,8032 KM,NIEUW-VENNEP,28
