unknown,date,country,postcode,city,country,postcode,city,unknown,unknown
317483.0,,NL,2289DC,UTRECHT,,,,,
320112.0,09-12-16,,6021 PX,AMSTERDAM,NL,,UTRECHT,D - Nog te controleren,EQUUTR01
320721.0,09-12-16,NL,1070AS,HARDERWIJK,NL,,3700 TONGEREN,,
,,,1000 CW,DEN HAAG,,,,D - Nog te controleren,WPMS-H01
320210.0,09-12-16,NL,2312 AV,LOOSDRECHT,,5912 AH,,D - Nog te controleren,GLOL-200
,09-12-16,,4131NJ,LIENDEN,NL,3481 LW,CULEMBORG,D - Nog te controleren,FRAWOE00
,09-12-16,,1180 AH,TILBURG,PT,,,,COOS-G00
317973.0,,,1112XS,WORMER,NL,3600 BE,UTRECHT,,
320712.0,,NL,5431BP,Amsterdam,NL,3750 GB,DRIEBERGEN,,HOSUTR00
318780.0,09-12-16,NL,2300AT,BARENDRECHT,NL,3508 AA,UTRECHT,,
,,,3533VK,AMSTERDAM,,,,,
320005.0,,US,1042AX,UTRECHT,NL,1104 GJ,,,TIMOMM00
309531.0,09-12-16,,3481 LW,NIEUWEGEIN,,3723 DP,HOUTEN,,
,,,5830AC,AMSTERDAM,NL,3508 AA,BILTHOVEN,,DYNAME00
319643.0,09-12-16,,3430 AA,EMMELOORD,NL,2597 BG,,D - Nog te controleren,VANAMS01
318715.0,,NL,2585 GC,EINDHOVEN,BE,,,,VANROZ00
307484.0,09-12-16,,3300AP,IJMUIDEN,NL,3640 AG,ZUID-SCHARWOUDE,D - Nog te controleren,ROZAMS00
,,NL,5340 AW,HOOFDDORP,NL,5001 CD,,E - Niet meer actief,HILAMS00
320137.0,09-12-16,NL,6600HA,BUSSUM,NL,,ZALTBOMMEL,D - Nog te controleren,MOLDEB00
,09-12-16,NL,1300 BL,UTRECHT,NL,1800 AJ,AMSTERDAM,,
,09-12-16,,3508 AA,ARNHEM,NL,2924 AZ,UTRECHT,D - Nog te controleren,
320480.0,,NL,1117 ZL,EEMNES,NL,3500 AX,SAINT SYMPHORIEN,D - Nog te controleren,STIBRE00
,09-12-16,,3508 AA,DEN HAAG,NL,3004 AA,,,
,09-12-16,NL,3632JA,OMMEREN,,5145 NS,BREDA,,
320775.0,09-12-16,NL,3830AE,MAARSSEN,NL,,AMERSFOORT,D - Nog te controleren,CREAMS00
318264.0,,NL,3001KE,ARNHEM,,3508 AA,HILVERSUM,,
306502.0,09-12-16,,3743AG,GERDERMALSEN,NL,3508 AA,,,SPO68200
319759.0,,NL,3524AZ,HOOGEVEEN,NL,,,D - Nog te controleren,
317721.0,09-12-16,NL,4100AE,BAARN,,3860 BB,,,
319183.0,,DE,2102BB,62904 COQUELLES CEDEX,NL,3508 AA,WARNSVELD,D - Nog te controleren,
,,DE,3601GR,BARENDRECHT,NL,,CULEMBORG,D - Nog te controleren,MEDALK00
319742.0,09-12-16,NL,3500 BN,CH-6300 ZUG,NL,0,1930 ZAVENTEM,,KOOUTR15
,09-12-16,NL,7500KA,AMSTERDAM,,,UTRECHT,E - Niet meer actief,
320544.0,09-12-16,NL,6812 AR,HOOGVLIET / ROTTERDAM,,2132 JH,S-HERTOGENBOSCH,D - Nog te controleren,
320534.0,09-12-16,NL,1100DD,HAARLEM,DE,3739 LB,UTRECHT,D - Nog te controleren,MATROE00
320057.0,09-12-16,NL,2225SX,Amsterdam,,0,,,
311679.0,09-12-16,NL,5504HM,DEN HAAG,NL,0,,,
,09-12-16,NL,3430BE,HILVERSUM,,2803 HH,DEN HAAG,D - Nog te controleren,
318785.0,09-12-16,,1101CH,VEENENDAAL,,,,D - Nog te controleren,VANWIJ02
320380.0,09-12-16,NL,6401CX,Amsterdam Zuidoost,NL,,,D - Nog te controleren,
318699.0,,NL,3527JP,BUSSUM,NL,,,D - Nog te controleren,
320227.0,,,3507 LH,UTRECHT,NL,3508 AA,,D - Nog te controleren,GEMUTR02
318440.0,09-12-16,NL,3401 JA,ZEIST,NL,,,,
312013.0,09-12-16,,3264 ZG,BENSCHOP,,,,,AMSUTR00
,,NL,1061AD,UTRECHT,,3508 AA,UTRECHT,D - Nog te controleren,SNSUTR03
,09-12-16,,3512 EN,"LONDON, EC3M 5JF",,,UTRECHT,D - Nog te controleren,GHLNIE00
,09-12-16,,3433 PN,ALMERE,NL,6245 HZ,,,
,09-12-16,NL,5712 ES,GRONINGEN,,,,D - Nog te controleren,BELPOE00
320882.0,,NL,2501CV,POELDIJK,NL,5674 SG,DEN HAAG,D - Nog te controleren,ARKUTR02
432.0,,,8077RK,UTRECHT,NL,,UTRECHT,,
,09-12-16,NL,6827 DC,VEENENDAAL,,,WIJK BIJ DUURSTEDE,,
,,NL,1078 KJ,AMSTERDAM,,3412 KV,UTRECHT,D - Nog te controleren,
317218.0,09-12-16,NL,7411 KT,Den Haag,,,SE-211 19 MALMO,D - Nog te controleren,OKKALM00
,09-12-16,NL,2685 ZH,Doorn,NL,3508 AA,UTRECHT,,VANUTR01
319142.0,,NL,1101CD,ROTTERDAM,NL,3508 AD,UTRECHT,,KELZEI00
,,NL,1391AB,ALMERE,,3905 KZ,,D - Nog te controleren,SLIWAS00
316322.0,,NL,2342AN,ROZENBURG,NL,1401 CG,,D - Nog te controleren,
,09-12-16,NL,3508 AA,WIJK BIJ DUURSTEDE,NL,,B-3920 LOMMEL,,TRAHIL00
302699.0,09-12-16,,4484 CD,UTRECHT,NL,3508 AA,,D - Nog te controleren,AMBZWO00
319122.0,,,1059 VM,GROESEBEEK,NL,,VOLKEL,,
319638.0,09-12-16,NL,4130 XK,A-6793 GASCHURN,NL,3739 JT,UTRECHT,D - Nog te controleren,AUTUTR05
,09-12-16,NL,3500 AX,GRONINGEN,NL,,UTRECHT,D - Nog te controleren,
319944.0,09-12-16,,3500 AJ,AMSTERDAM,NL,4700 BS,HILVERSUM,D - Nog te controleren,BOVBUN00
320826.0,09-12-16,GB,3771 NG,59125 TRITH SAINT LEGER,CH,,ZEIST,,
,09-12-16,NL,2402DN,BOXMEER,,,,,ARV92500
,09-12-16,,1200 AP,UTRECHT,NL,,,,PROUTR00
320923.0,09-12-16,,3508 AA,UTRECHT,,3508 AA,NIJMEGEN,D - Nog te controleren,VANNIJ00
318665.0,09-12-16,NL,6521AT,WOERDEN,,4032 NA,91074 HERZOGENAURACH,,REIUTR00
,09-12-16,NL,5625HC,UTRECHT,,3508 AA,,D - Nog te controleren,
,09-12-16,NL,3500 AX,ALMERE,NL,3132 KA,,D - Nog te controleren,G&PRIJ00
320596.0,09-12-16,NL,3508 AA,AMERSFOORT,NL,,BILTHOVEN,D - Nog te controleren,
320917.0,,,3502 JA,DEN HAAG,NL,,ROTTERDAM,,SNSUTR00
320751.0,09-12-16,,1017XK,Purmerend,NL,,TTILBURG,D - Nog te controleren,HALUTR00
,,NL,3991BP,Dirksland,NL,2042 BA,,D - Nog te controleren,
320809.0,09-12-16,GB,0,'S-HERTOGENBOSCH,NL,1091 GR,AMSTERDAM,E - Niet meer actief,VANDEL01
317421.0,09-12-16,GB,3800EA,UTRECHT,NL,,,D - Nog te controleren,PROHOO00
318898.0,,,3508 AA,HILVERSUM,NL,2525 KK,SNEEK,,CILLEU00
319126.0,,NL,2650AA,UTRECHT,,1012 RM,AMSTERDAM,D - Nog te controleren,ZIN37000
304236.0,09-12-16,FR,3508 AA,UTRECHT,,,HAAKSBERGEN,,PANHOL00
320266.0,09-12-16,,9751VX,UTRECHT,NL,,MAARSSEN,,ASHBAR00
319636.0,09-12-16,,1200LX,VUGHT,NL,,,,
320768.0,,,3508 AA,BREDA,,3214 ZG,,D - Nog te controleren,PAO00000
314391.0,,,8320AB,UTRECHT,,,,D - Nog te controleren,VIAWOE00
,,NL,2600 AA,VEENENDAAL,,5250 AD,,D - Nog te controleren,J&DUTR01
318120.0,09-12-16,,9700 AS,ARNHEM,,3771 NG,ALMERE,D - Nog te controleren,
,09-12-16,,3438 LH,UTRECHT,,,UTRECHT,,RISDOO00
307398.0,09-12-16,,2513 CL,ZUTPHEN,NL,6566 CH,,,ONDVLA00
,,NL,1100 DW,AMSTERDAM,NL,8034 PH,74930 ITTLINGEN,,BANNOR00
319810.0,,NL,3528BJ,HENGELO,NL,,NIJMEGEN,D - Nog te controleren,
317987.0,,,2907 GA,LEUSDEN,,,UTRECHT,,2-JELS00
320812.0,09-12-16,NL,3812 SX,LOPIK,,1411 JT,20124 MILAN,D - Nog te controleren,COMZEI00
319909.0,09-12-16,NL,3508 AA,ZEIST,NL,6504 AB,MONTFOORT,,DENGRO00
320444.0,09-12-16,NL,3500 GJ,LEUSDEN,,,APELDOORN,,ALLROT01
318552.0,09-12-16,NL,1117 ZR,HILVERSUM,NL,,WIJCHEN,D - Nog te controleren,
318317.0,09-12-16,,1810KA,MAARSSEN,NL,1006 AJ,UTRECHT,D - Nog te controleren,KROUTR01
,09-12-16,,3508 AA,Vianen,NL,1170 AB,,,HUSUTR00
317423.0,09-12-16,,2132LS,UTRECHT,NL,,,,
318625.0,,NL,1200 BB,UTRECHT,NL,3508 AA,DEN HAAG,,SCOEC200
320295.0,09-12-16,NL,1358CC,UTRECHT,,3508 AA,,D - Nog te controleren,TERIJS01
320869.0,09-12-16,,3731JJ,"ROAD TOWN, TORTOLA",NL,,,,
320671.0,,NL,3800 AE,NAARDEN,NL,3528 BR,UTRECHT,,USGALM02
320458.0,09-12-16,,2202 EM,LEIDEN,,,,E - Niet meer actief,BOSPOE00
,09-12-16,NL,3501DD,DEN HAAG,,7500 AV,,,GEMUTR03
,,NL,3900AD,1000  BRUSSELS,NL,3600 BA,HOUTEN,D - Nog te controleren,RAMMAA00
,,,7311 LZ,VA20151 CHANTILLY,NL,4900 AB,,D - Nog te controleren,CORKAP00
320873.0,,,,PAPENDRECHT,,,CA 94127 SAN FRANSISCO,D - Nog te controleren,TCNUTR11
301634.0,,NL,3508 AA,SOEST,,,NIJMEGEN,D - Nog te controleren,
,,NL,3077 CP,NIJKERK,NL,,,D - Nog te controleren,
,,NL,3240AD,UTRECHT,NL,3763 LH,UTRECHT,D - Nog te controleren,DEX20100
320367.0,09-12-16,NL,5605 KM,Berkel en Rodenrijs,,3508 AA,TIEL,,
309098.0,,,7600 SZ,ZEIST,NL,1411 AD,UTRECHT,D - Nog te controleren,
,09-12-16,,3508 TC,CA 94402 SAN MATEO,,,,,WESSOE02
319480.0,,BE,6814 BE,VLEUTEN,NL,1185 XX,ROOSENDAAL,D - Nog te controleren,VELZAN00
,09-12-16,,3508 AA,UTRECHT,,,,D - Nog te controleren,BAVLIE00
316976.0,09-12-16,NL,3723 SC,Diemen,NL,1006 AR,WAGENINGEN,D - Nog te controleren,
320134.0,09-12-16,,5203DB,VOORBURG,NL,,,,
,,,3502LB,AMSTERDAM,NL,4902 CB,,,OLDWES00
318611.0,,NL,4204AA,DOORWERTH,NL,,,,PHAUTR18
,,NL,3542 DT,UTRECHT,,,LAREN,D - Nog te controleren,RVAZUI00
,09-12-16,,9723AB,UTRECHT,,3602 PH,,,
,,NL,3180 AE,AMSTERDAM,NL,,,,
,09-12-16,,3723HG,LAREN (NOORD-HOLLAND),,,BREDA,,UNDAMS00
313563.0,,,3508 AA,HENGELO,,1000 CS,MIJDRECHT,D - Nog te controleren,
312277.0,,,3990 GH,Amstelveen,,3508 AA,,,
,09-12-16,,3703CD,APELDOORN,NL,1066 VH,UTRECHT,,PLUUTR00
312919.0,09-12-16,,3508 AA,WARNSVELD,NL,3743 JA,NAARDEN,,
320937.0,,,3871AZ,Amsterdam,NL,,,E - Niet meer actief,VANHUI01
318637.0,09-12-16,NL,1170 AB,GOUDA,,,ZWOLLE,D - Nog te controleren,KINUTR00
319119.0,09-12-16,NL,3528 BL,Houten,NL,3508 AA,AMSTERDAM,D - Nog te controleren,
320946.0,09-12-16,,3002AB,75442 Paris Cedex 09,NL,3508 AA,ZEIST,,
,09-12-16,,7606EA,AMSTERDAM,,3500 AA,ROTTERDAM,,MUSDOO00
315223.0,09-12-16,,8001 BE,ARNHEM,NL,3528 BA,UTRECHT,D - Nog te controleren,
316162.0,09-12-16,NL,3903 LA,BERGEN OP ZOOM,NL,,,,UNIHAT00
319744.0,09-12-16,,2585AS,AMSTERDAM,NL,1507 EK,AALSMEER,E - Niet meer actief,DCCUTR00
312228.0,,NL,1250AA,UTRECHT,DE,3811 GR,EDE,D - Nog te controleren,DEDUTR00
308229.0,09-12-16,,3500GB,ROTTERDAM,NL,,LUCHTHAVEN SCHIPHOL,D - Nog te controleren,STKSIN00
320242.0,,,5243 RK,UTRECHT,,,LAREN,,
320494.0,09-12-16,NL,3739 KL,ALMERE-STAD,,,UTRECHT,,BMCMOE00
,,NL,7200 AB,ENSCHEDE,,3511 LL,UTRECHT,D - Nog te controleren,KOOUTR11
,,,1411 JB,Purmerend,NL,0,AMERSFOORT,,ENEZWO01
,,NL,1812RD,AMERSFOORT,,1251 HD,DEN HAAG,,
320101.0,,,0,Huizen,,3508 AA,,D - Nog te controleren,
315064.0,09-12-16,,4900 AB,Rotterdam,NL,,UTRECHT,E - Niet meer actief,
,09-12-16,BE,3800 AJ,AMSTERDAM,,,,D - Nog te controleren,TUIAME00
320243.0,09-12-16,,1083HJ,18 HARCOURT ROAD,,,,E - Niet meer actief,
,,NL,2316DH,UTRECHT,,3508 AA,HENGELO,,
314823.0,,,3508 AA,ROTTERDAM,,0,AMSTERDAM,D - Nog te controleren,
319969.0,09-12-16,NL,2700AH,AMSTERDAM,,,UTRECHT,D - Nog te controleren,
319150.0,,NL,3830AJ,UTRECHT,NL,1185 XR,RIJSWIJK,D - Nog te controleren,
,09-12-16,NL,3001 AJ,ALPHEN AAN DEN RIJN,NL,3980 DC,BERKEL EN RODENRIJS,D - Nog te controleren,ROOWAD00
318295.0,09-12-16,NL,0,EDE,NL,7944 AN,,,
,,NL,1810KB,DELFT,,,,E - Niet meer actief,KROUTR07
315537.0,09-12-16,NL,0,Bilthoven,,,BADHOEVEDORP,D - Nog te controleren,OPVAMS00
,,,3508 BA,SE-101 23 STOCKHOLM,NL,3851 RX,UTRECHT,,VERCOT00
,09-12-16,,3511 PK,ROTTERDAM,NL,,,,
313112.0,,NL,2811 HG,UTRECHT,,1760 AA,,D - Nog te controleren,PJHUTR00
,09-12-16,NL,5685BA,HAAKSBERGEN,,2501 EC,AMSTELVEEN,,
320724.0,09-12-16,NL,3508 AA,AMSTERDAM,,,XXXX,,PEGARN00
320955.0,,NL,1000AG,ZALTBOMMEL,NL,3402 VH,,E - Niet meer actief,
320942.0,,NL,5211AK,LEUSDEN,,3508 AK,,D - Nog te controleren,
,,NL,1093 KS,Arnhem,NL,3764 DN,HILVERSUM,,VAMUTR00
,,GB,3800GK,ROTTERDAM,NL,2316 HV,ZEIST,,
311673.0,09-12-16,NL,1507 MK,AMERSFOORT,NL,0,AMERSFOORT,D - Nog te controleren,
469.0,,NL,3508 AA,NIJMEGEN,NL,3500 GE,AMSTERDAM,D - Nog te controleren,DEKSOE00
,09-12-16,,3512JM,MAARSSEN,,3508 AA,ALMERE,E - Niet meer actief,TRIZEI01
10.0,09-12-16,NL,2132 JD,Breda,,3905 KZ,UTRECHT,D - Nog te controleren,
320505.0,,NL,3016EK,DE MEERN,,,ROTTERDAM,,STIUTR07
320766.0,09-12-16,,1086 XK,AMSTERDAM,,3508 AA,UTRECHT,E - Niet meer actief,JELUTR00
320706.0,,NL,8001 BE,ZAANDAM,NL,0,DEVENTER,,HUIUTR00
320780.0,,,3700AG,Kampen,NL,,UTRECHT,D - Nog te controleren,ARKUTR01
,09-12-16,,3508 AA,Warnsveld,,1001 AC,UTRECHT,D - Nog te controleren,
319112.0,,NL,5145PW,AMERSFOORT,NL,,,D - Nog te controleren,STILEU00
316002.0,,NL,2715CA,VEENENDAAL,,,,D - Nog te controleren,PHAUTR00
,09-12-16,,2691 BC,HILVERSUM,,3433 PN,TILBURG,,
,,,1017 XK,AMSTERDAM,,3824 LK,HARDERWIJK,D - Nog te controleren,KLECH-00
,09-12-16,NL,3990 DA,Leusden,NL,4112 PD,VLEUTEN,D - Nog te controleren,NYEBRE01
319311.0,09-12-16,NL,1435 BP,BARNEVELD,,,UTRECHT,D - Nog te controleren,DEZAMS00
316913.0,09-12-16,DE,3508 AA,ZEIST,NL,,,,PROUTR09
320543.0,09-12-16,NL,5550GA,NOORDWIJKERHOUT,,2770 AC,,D - Nog te controleren,COOALM00
314951.0,09-12-16,,3401 MG,AMSTERDAM,NL,1441 RD,,D - Nog te controleren,THEDEV00
,09-12-16,NL,2132 LS,AMSTERDAM,NL,,BUSSUM,,VLUARN00
,09-12-16,NL,6401 DC,Delft,NL,,UTRECHT,,PGWOEG00
315942.0,09-12-16,NL,3980 CB,OLDENZAAL,NL,,ODIJK,,GALHIL00
,,,1019 DN,UTRECHT,NL,,KAMPEN,D - Nog te controleren,NOTOOS00
,09-12-16,,1215 SG,AMSTERDAM,,4190 CA,WOERDEN,D - Nog te controleren,STIUTR04
,09-12-16,,2770 AC,Diemen,NL,,ELST,E - Niet meer actief,GRODEB02
320559.0,09-12-16,NL,1800 AJ,UTRECHT,NL,,AMSTERDAM,,MEDUTR00
,09-12-16,NL,3700 AJ,ZEIST,NL,,,E - Niet meer actief,LIEBRE01
,,NL,3972NG,GOUDA,NL,3990 GB,AMSTERDAM,E - Niet meer actief,CORVEE00
318184.0,,,3704HA,UTRECHT,NL,,DOETINCHEM,D - Nog te controleren,RADAMS00
320477.0,09-12-16,,5900MA,Utrecht,NL,,,,SAPS-H00
320424.0,,AT,1211 NE,UTRECHT,,7231 DG,,,JILH1000
320200.0,,NL,3812 GZ,2310 RIJCKEVORSEL,NL,1421 TL,UTRECHT,,
316350.0,,NL,3571ZS,OOSTERWOLDE,NL,5004 EA,,D - Nog te controleren,HJHZEI04
320784.0,09-12-16,,3825 MK,AMSTERDAM,,,,D - Nog te controleren,
319614.0,,NL,1191 WK,ALKMAAR,,6827 DC,DEN HAAG,D - Nog te controleren,
,09-12-16,NL,3508 AA,TILBURG,,,BEUSICHEM,,HARMAA01
319701.0,,,3707 ES,GOOR,NL,3508 AA,AMSTERDAMUNCHEN,D - Nog te controleren,COSUTR05
,09-12-16,,1251 CS,OSS,,3502 GE,WADDIXVEEN,D - Nog te controleren,
320689.0,,NL,3508 AA,ARNHEM,,4032 NX,,,
316300.0,09-12-16,NL,3508 AA,UTRECHT,,,UTRECHT,,MEDNIE00
319474.0,,,1016 GC,BEUSICHEM,,3990 GB,ABCOUDE,D - Nog te controleren,LINUTR00
317490.0,09-12-16,DE,2312 HS,UTRECHT,NL,,,,
,,NL,1617 AV,DEN HAAG,NL,3723 LN,,D - Nog te controleren,KRUTIE00
,,NL,6662 NG,HOOGEVEEN,NL,3508 AA,AMSTERDAM,,KOSLAR00
,09-12-16,NL,3811 HH,GROENEKAN,,,MOORDRECHT,E - Niet meer actief,COBDX100
320898.0,,NL,7559 SP,BREDA,,3852 PL,AMERSFOORT,E - Niet meer actief,
,,NL,6500GS,LUCHTHAVEN SCHIPHOL,,2371 EJ,UTRECHT,D - Nog te controleren,
,09-12-16,,3543KA,HILVERSUM,,,CB 1PH CAMBRIDGE,,RAEAME00
,09-12-16,,1270AA,Hoogeveen,,3508 AA,,D - Nog te controleren,TCNUTR19
,,NL,6717AH,ALKMAAR,NL,1398 AP,DORDRECHT,E - Niet meer actief,HOFUTR01
320877.0,09-12-16,NL,8218 NJ,Dordrecht,,,DEN HAAG,D - Nog te controleren,RICIJS00
,09-12-16,,3500 GE,DE BILT,,,,D - Nog te controleren,
320038.0,09-12-16,NL,5469ZG,GOUDA,,3701 HB,ALMERE,D - Nog te controleren,
316570.0,09-12-16,NL,4891XZ,SCHIPHOL,,0,,D - Nog te controleren,ZIEALM00
319452.0,09-12-16,NL,1800 AJ,UTRECHT,,1019 HE,,D - Nog te controleren,MORUTR00
309656.0,09-12-16,NL,1722 DR,D-63128 DIETZENBACH,NL,,HOUTEN,,
,09-12-16,NL,3072AP,Utrecht,,3722 AB,,D - Nog te controleren,
,,NL,7418 BT,VEENENDAAL,,,DOORN,D - Nog te controleren,LECZOE00
,,NL,3908 TH,NOORDWIJK AAN ZEE,NL,4800 CG,NEDERHORST DEN BERG,D - Nog te controleren,
,09-12-16,NL,1412 HP,ZEIST,,,BLARICUM,D - Nog te controleren,NAKUTR00
319704.0,09-12-16,,2964 AJ,UTRECHT,NL,,EDE,,
312523.0,09-12-16,NL,3730AE,DEN BOSCH,NL,0,HILVERSUM,D - Nog te controleren,
320804.0,,,3721 TJ,UTRECHT,NL,1058 VK,,,WIJBAA00
317945.0,09-12-16,NL,8913HR,Haarlem,,1217 AG,UTRECHT,D - Nog te controleren,
315381.0,09-12-16,NL,1091 GR,HOOFDDORP,NL,3508 AA,UTRECHT,,BVHUTR00
,09-12-16,NL,3544 TP,STEIN,NL,,UTRECHT,,KEIAME00
320258.0,,NL,5270 BA,UTRECHT,BE,,,D - Nog te controleren,STOUTR00
,09-12-16,NL,2031BZ,Broek op Langedijk,NL,,,D - Nog te controleren,AMAHIL01
,09-12-16,,4460AA,Maurik,,,BILTHOVEN,E - Niet meer actief,T&EUTR00
,09-12-16,US,2501 AC,DELFT,NL,,,D - Nog te controleren,LUCSCH00
319367.0,09-12-16,NL,2130AD,GRONINGEN,NL,3000 CA,,,
316734.0,,NL,3508 AA,BLARICUM,NL,,,,
309831.0,09-12-16,NL,3508 AA,HAASTRECHT,NL,,ABCOUDE,D - Nog te controleren,5XLHOU00
320719.0,09-12-16,NL,2900AR,MAARSSEN,NL,,MAARSSEN,E - Niet meer actief,
314952.0,09-12-16,NL,3962 DN,TWELLO,,3508 AA,AMSTERDAM,,EPHLEI00
,09-12-16,,1118 CP,Boskoop,NL,1071 DJ,ALPHEN AAN DEN RIJN,,
,09-12-16,NL,2661CZ,UTRECHT,CH,,UTRECHT,D - Nog te controleren,RABUTR00
316310.0,,NL,3900DA,AMSTELVEEN,,4196 AW,UTRECHT,,PRODEN01
320688.0,09-12-16,NL,1019 HE,DORDRECHT,NL,0,,,
477.0,09-12-16,,1326 GJ,LIESHOUT,DE,,CULEMBORG,D - Nog te controleren,MPPMAA00
,,VG,3502 HB,SNEEK,,,,,
318130.0,,,3364DA,nieuwegein,NL,3508 AA,,,VERAME00
,09-12-16,NL,3508 AA,UTRECHT,NL,,,,BAN`S-00
521.0,,NL,1118 BH,Boxtel,DE,3508 AA,REEUWIJK,D - Nog te controleren,
,09-12-16,,7301 GE,ALMERE,NL,,DUBLIN 14,,ZOROLD00
318534.0,,,3508 AA,ARNHEM,,3528 BE,,D - Nog te controleren,SCABUD01
,09-12-16,NL,3013AA,MAARSSEN,NL,1200 AE,AMSTERDAM,D - Nog te controleren,
313844.0,09-12-16,,1016 EE,ALMELO,,,ZEIST,D - Nog te controleren,RAN70400
319798.0,09-12-16,NL,1322 CK,Hoogeveen,NL,1335 KG,WAGENINGEN,D - Nog te controleren,
,09-12-16,NL,9400RA,UTRECHT,NL,,,,ORDUTR00
319417.0,,,3762VB,AMERSFOORT,NL,1272 JT,,,KPMAMS00
,09-12-16,,6824 BC,AMERSFOORT,,1059 VM,DEN HAAG,,KONDEL00
306782.0,09-12-16,BE,3508 AA,UTRECHT,,3508 AA,,D - Nog te controleren,
,,NL,6811KS,AMMERZODEN,NL,1261 CX,,,
,,,3581MV,UTRECHT,SE,2701 AJ,,D - Nog te controleren,
319864.0,09-12-16,NL,2860 AA,TILBURG,NL,3508 AA,UTRECHT,E - Niet meer actief,KROUTR03
320343.0,09-12-16,,3508 AA,AMSTERDAM,NL,3261 CL,,,GROHAA00
,09-12-16,NL,2260AD,'S-GRAVENZANDE,NL,,BUNNIK,,
317981.0,09-12-16,NL,2924 AZ,CH-8001 ZURICH,NL,3766 LS,,D - Nog te controleren,
,,NL,1013GG,AMSTERDAM,BE,1251 WS,UTRECHT,,L&VZEI00
318323.0,,NL,4818CP,Amersfoort,NL,2132 NE,UTRECHT,E - Niet meer actief,LLOROT02
320097.0,09-12-16,NL,0,UTRECHT,NL,3543 AS,,E - Niet meer actief,DGSAME00
318523.0,09-12-16,,1821BS,LAAG-SOEREN,NL,2380 AA,,D - Nog te controleren,SIGUTR02
,09-12-16,NL,1083HP,UTRECHT,,3438 LH,UTRECHT,,ENEROT02
317803.0,09-12-16,,0,WILNIS,NL,,HOOFDDORP,D - Nog te controleren,HELNIE01
,,NL,3451ZD,UTRECHT,,6715 AJ,,D - Nog te controleren,HOGUTR12
,,NL,3508 AA,ZEIST,,0,BUDEL,,ORTZOE00
,,NL,3511 NH,De Bilt,NL,3421 CV,ROTTERDAM,,
,,NL,3500HG,Sassenheim,,3500 AS,URK,,OMWS-G00
320352.0,09-12-16,NL,3846BH,AMSTERDAM,,3284 AX,UTRECHT,D - Nog te controleren,
320384.0,09-12-16,,3703AS,UTRECHT,,0,,D - Nog te controleren,JANUTR00
319444.0,09-12-16,,3700AA,ROTTERDAM,,,,,SECBAD03
319826.0,,,1119 PZ,AMSTERDAM,,3508 AA,HOUTEN,D - Nog te controleren,PARARN00
,09-12-16,,4822NK,Utrecht,,3508 AA,,,
,09-12-16,NL,3454PV,ZWANENBURG,NL,2685 ZH,,D - Nog te controleren,HOGUTR06
,09-12-16,NL,3584BA,AMSTELVEEN,,2791 DX,,,VACUTR07
319797.0,09-12-16,NL,3771MT,SOEST,,3508 AA,D-20249 HAMBURG,,
,09-12-16,,3000BA,DEN HAAG,,1171 JA,HARDERWIJK,D - Nog te controleren,GROBOS01
,09-12-16,US,3526AB,HAASTRECHT,NL,1213 RH,,,HULHER00
315002.0,09-12-16,,5026 RK,OSS,NL,,,D - Nog te controleren,ASNUTR00
314989.0,,,2441CW,HILVERSUM,NL,3508 AA,LAAG-SOEREN,,LOMAMS00
320476.0,,,2159LA,Amsterdam,NL,,,,GROWOL00
317844.0,,,3508 AA,Naarden,,6662 WB,OUDERKERK A/D AMSTEL,D - Nog te controleren,
320527.0,,,3508 AA,UTRECHT,,3508 AA,BRAAMBRUGGE,,LAM59100
,09-12-16,NL,4700 BS,ZOETERMEER,,,,D - Nog te controleren,ECOUTR01
314425.0,,,2012 ES,AMERSFOORT,NL,0,,,SANVIA00
315301.0,,NL,8000 GM,AMSTERDAM ZUIDOOST,NL,,UTRECHT,D - Nog te controleren,DPLMUI00
317329.0,09-12-16,,3990 GH,AMERSFOORT,NL,,,D - Nog te controleren,
317330.0,09-12-16,,2316WZ,ROTTERDAM,,3533 GL,,,ZURDEN02
,09-12-16,NL,0,KERKRADE,,,,D - Nog te controleren,
320717.0,,NL,3508 AA,"FAIRFIELD,CALIFORNIA",NL,,UTRECHT,,MRWUTR01
317611.0,09-12-16,NL,4100 AC,BARENDRECHT,NL,3818 HP,BREUKELEN,,FID92400
,,,3247BW,SCHIPHOL,,,VLEUTEN,,
320676.0,09-12-16,,3585LJ,UTRECHT,,0,,D - Nog te controleren,PHAUTR02
318457.0,,NL,3089JE,"COLUMBUS, OHIO 43215",,4105 EM,,E - Niet meer actief,
319193.0,,,4756 BA,UTRECHT,NL,,,,HOUNAA00
319637.0,09-12-16,NL,1006AE,B-3920 LOMMEL,,,UTRECHT,D - Nog te controleren,
320824.0,09-12-16,NL,1014BV,VEENENDAAL,NL,3508 AA,ZOETERWOUDE,D - Nog te controleren,
316114.0,09-12-16,NL,1185XB,Den Haag,,3500 AA,MONTFOORT,,HAGS-H00
314577.0,,NL,3508AB,UTRECHT,,2013 BX,,D - Nog te controleren,HURHEE00
,,NL,1059 BX,FRAZIONE CECILIANO 52100,NL,3317 SP,,,
,,,3554GJ,ELST,,3508 GA,HAREN,E - Niet meer actief,
319578.0,09-12-16,NL,3500 AS,Sittard,NL,3768 BK,,E - Niet meer actief,
309536.0,09-12-16,,1213 EN,HOUTEN,NL,2289 CM,UTRECHT,,
